match,team,player,minutes,position,number,goal_total,goal_conceded,goal_assists,goal_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,dribbles_attempts,dribbles_success,dribbles_past
710790,38.0,80.0,94.0,F,25.0,,0.0,,,17.0,1.0,14.0,2.0,,,5.0,3.0,1.0
710790,38.0,44775.0,,G,26.0,,0.0,,,,,,,,,,,
710790,38.0,18799.0,,D,11.0,,0.0,,,,,,,,,,,
710790,38.0,193296.0,16.0,D,2.0,,0.0,,,5.0,,2.0,1.0,,,,,
710790,38.0,18797.0,,D,27.0,,0.0,,,,,,,,,,,
710790,38.0,2860.0,,M,12.0,,0.0,,,,,,,,,,,
710790,38.0,21100.0,17.0,M,6.0,,0.0,,,6.0,,6.0,,,,,,
710790,38.0,10329.0,17.0,F,10.0,,0.0,,,3.0,,2.0,,,1.0,5.0,4.0,
710790,38.0,1276.0,,F,28.0,,0.0,,,,,,,,,,,
710790,38.0,47582.0,,F,29.0,,0.0,,,,,,,,,,,
710791,39.0,1590.0,90.0,G,1.0,,1.0,,1.0,21.0,,17.0,,,,,,
710791,39.0,18744.0,90.0,D,23.0,,0.0,,,71.0,,61.0,,2.0,2.0,,,
710791,39.0,18741.0,81.0,D,16.0,,0.0,,,39.0,,38.0,1.0,2.0,2.0,,,
710791,39.0,2716.0,90.0,D,27.0,,0.0,,,56.0,1.0,43.0,2.0,,4.0,1.0,,1.0
710791,39.0,130.0,90.0,M,22.0,,0.0,,,53.0,2.0,45.0,1.0,,2.0,,,
710791,39.0,2676.0,90.0,M,8.0,,0.0,,,82.0,,65.0,2.0,,2.0,4.0,4.0,
710791,39.0,2922.0,90.0,M,32.0,,0.0,,,33.0,,30.0,,2.0,1.0,,,1.0
710791,39.0,652.0,63.0,M,5.0,,0.0,,,22.0,,17.0,1.0,,1.0,,,1.0
710791,39.0,41112.0,62.0,F,11.0,,0.0,,,19.0,,17.0,3.0,,,4.0,3.0,1.0
710791,39.0,2887.0,90.0,F,9.0,,0.0,,,22.0,1.0,17.0,,,,5.0,,
710791,39.0,1605.0,90.0,F,10.0,,0.0,,,45.0,5.0,29.0,,1.0,2.0,7.0,3.0,1.0
710791,39.0,18737.0,,G,21.0,,0.0,,,,,,,,,,,
710791,39.0,41606.0,,D,24.0,,0.0,,,,,,,,,,,
710791,39.0,285.0,,D,2.0,,0.0,,,,,,,,,,,
710791,39.0,18740.0,,D,19.0,,0.0,,,,,,,,,,,
710791,39.0,149564.0,,M,39.0,,0.0,,,,,,,,,,,
710791,39.0,21138.0,27.0,D,3.0,,0.0,,,5.0,,5.0,1.0,,1.0,1.0,,
710791,39.0,129791.0,9.0,F,17.0,,0.0,,,6.0,,4.0,,,,,,
710791,39.0,195962.0,28.0,F,20.0,,0.0,,,7.0,1.0,5.0,1.0,,,2.0,,
710791,39.0,24888.0,,F,26.0,,0.0,,,,,,,,,,,
710791,42.0,20355.0,90.0,G,32.0,,0.0,,4.0,25.0,,7.0,,,,,,
710791,42.0,190.0,90.0,D,17.0,,0.0,,,43.0,,32.0,4.0,,,,,1.0
710791,42.0,19959.0,90.0,D,4.0,,0.0,,,30.0,2.0,23.0,2.0,1.0,1.0,,,1.0
710791,42.0,22224.0,90.0,D,6.0,1.0,0.0,,,44.0,2.0,38.0,2.0,,1.0,,,1.0
710791,42.0,1117.0,90.0,D,3.0,,0.0,,,36.0,,27.0,1.0,,1.0,,,
710791,42.0,49.0,90.0,M,5.0,,0.0,,,43.0,,36.0,2.0,1.0,2.0,1.0,1.0,
710791,42.0,1464.0,90.0,M,34.0,,0.0,,,40.0,,33.0,1.0,1.0,1.0,,,2.0
710791,42.0,1460.0,71.0,M,7.0,,0.0,,,21.0,2.0,17.0,,,,3.0,2.0,
710791,42.0,37127.0,68.0,M,8.0,,0.0,,,42.0,2.0,35.0,2.0,,,1.0,1.0,1.0
710791,42.0,127769.0,69.0,M,35.0,,0.0,,,14.0,,12.0,1.0,,,2.0,,4.0
710791,42.0,1467.0,81.0,F,9.0,,0.0,1.0,,11.0,2.0,9.0,1.0,,,,,
710791,42.0,231062.0,,G,33.0,,0.0,,,,,,,,,,,
710791,42.0,41577.0,,D,20.0,,0.0,,,,,,,,,,,
710791,42.0,1440.0,19.0,D,16.0,,0.0,,,,,,,1.0,1.0,,,
710791,42.0,284420.0,,D,75.0,,0.0,,,,,,,,,,,
710791,42.0,1452.0,,M,25.0,,0.0,,,,,,,,,,,
710791,42.0,3246.0,,F,19.0,,0.0,,,,,,,,,,,
710791,42.0,1161.0,22.0,M,10.0,,0.0,,,5.0,,3.0,1.0,,,1.0,,
710791,42.0,1427.0,,M,23.0,,0.0,,,,,,,,,,,
710791,42.0,1468.0,9.0,F,30.0,,0.0,,,2.0,,,,,,1.0,1.0,
710792,34.0,18886.0,95.0,G,1.0,,1.0,,2.0,23.0,,16.0,,,,,,
710792,34.0,169.0,91.0,D,15.0,1.0,0.0,,,42.0,4.0,26.0,5.0,,1.0,1.0,,1.0
710792,34.0,18894.0,95.0,D,6.0,,0.0,,,19.0,,11.0,,1.0,5.0,,,
710792,34.0,2806.0,95.0,D,5.0,,0.0,,,33.0,,20.0,,3.0,3.0,,,
710792,34.0,18941.0,95.0,D,13.0,,0.0,,,34.0,1.0,23.0,1.0,,2.0,,,2.0
710792,34.0,1463.0,91.0,M,28.0,,0.0,,,14.0,,10.0,4.0,1.0,1.0,6.0,5.0,3.0
710792,34.0,18904.0,95.0,M,8.0,,0.0,,,38.0,1.0,33.0,1.0,,2.0,1.0,1.0,1.0
710792,34.0,723.0,95.0,M,7.0,,0.0,,,26.0,2.0,19.0,7.0,1.0,2.0,2.0,1.0,4.0
710792,34.0,18873.0,82.0,F,21.0,1.0,0.0,,,13.0,,12.0,,,,,,
710792,34.0,18931.0,95.0,F,20.0,,0.0,,,22.0,,7.0,,,,3.0,2.0,
710792,34.0,22173.0,95.0,F,10.0,,0.0,,,20.0,3.0,10.0,1.0,,1.0,13.0,10.0,2.0
710792,34.0,18885.0,,G,26.0,,0.0,,,,,,,,,,,
710792,34.0,18896.0,4.0,D,19.0,,0.0,,,,,,1.0,,,2.0,1.0,1.0
710792,34.0,2855.0,,D,17.0,,0.0,,,,,,,,,,,
710792,34.0,18961.0,,D,33.0,,0.0,,,,,,,,,,,
710792,34.0,18901.0,,M,36.0,,0.0,,,,,,,,,,,
710792,34.0,19163.0,13.0,M,23.0,,0.0,,,3.0,,2.0,,,,,,
710792,34.0,2507.0,,M,24.0,,0.0,,,,,,,,,,,
710792,34.0,10135.0,4.0,M,39.0,,0.0,,,2.0,1.0,2.0,1.0,,,1.0,1.0,
710792,34.0,19166.0,,F,34.0,,0.0,,,,,,,,,,,
710792,45.0,2932.0,95.0,G,1.0,,3.0,,7.0,25.0,,10.0,,,,,,
710792,45.0,2484.0,35.0,D,13.0,,0.0,,,23.0,,19.0,,,,,,
710792,45.0,2934.0,95.0,D,5.0,,0.0,,,51.0,,41.0,2.0,,,,,1.0
710792,45.0,19150.0,95.0,D,4.0,,0.0,,,40.0,,27.0,1.0,,,,,3.0
710792,45.0,18758.0,95.0,M,23.0,,0.0,,,33.0,2.0,28.0,3.0,2.0,1.0,4.0,4.0,1.0
710792,45.0,326.0,95.0,M,6.0,,0.0,,,73.0,,62.0,4.0,1.0,,2.0,1.0,3.0
710792,45.0,18765.0,60.0,M,21.0,,0.0,,,32.0,,23.0,1.0,,,3.0,2.0,3.0
710792,45.0,18854.0,95.0,M,14.0,,0.0,,,22.0,,15.0,2.0,,1.0,3.0,1.0,3.0
710792,45.0,138787.0,95.0,F,24.0,,0.0,,,28.0,1.0,21.0,2.0,,1.0,4.0,2.0,1.0
710792,45.0,18781.0,25.0,F,11.0,,0.0,,,9.0,3.0,8.0,,,,2.0,1.0,
710792,45.0,2413.0,95.0,F,7.0,,0.0,,,11.0,1.0,7.0,1.0,,,,,2.0
710792,45.0,18858.0,,G,15.0,,0.0,,,,,,,,,,,
710792,45.0,138417.0,,D,3.0,,0.0,,,,,,,,,,,
710792,45.0,18760.0,,D,2.0,,0.0,,,,,,,,,,,
710792,45.0,17661.0,60.0,D,32.0,,0.0,,,40.0,,34.0,,1.0,,,,2.0
710792,45.0,547.0,35.0,M,30.0,,0.0,,,41.0,,37.0,,,,1.0,,1.0
710792,45.0,1455.0,,F,17.0,,0.0,,,,,,,,,,,
710792,45.0,19195.0,,M,34.0,,0.0,,,,,,,,,,,
710792,45.0,172.0,70.0,M,36.0,,0.0,,,22.0,2.0,13.0,2.0,1.0,1.0,5.0,3.0,1.0
710792,45.0,18766.0,,F,9.0,,0.0,,,,,,,,,,,
710793,47.0,159.0,97.0,G,1.0,,3.0,,6.0,19.0,,13.0,,,,,,
710793,47.0,168.0,97.0,D,6.0,,0.0,,,54.0,,40.0,7.0,,3.0,,,
710793,47.0,30776.0,97.0,D,4.0,,0.0,,,44.0,,39.0,3.0,1.0,1.0,,,2.0
710793,47.0,164.0,97.0,D,33.0,,0.0,,,41.0,,33.0,3.0,3.0,2.0,,,
710793,47.0,1566.0,97.0,M,12.0,,0.0,,,45.0,,33.0,1.0,,1.0,,,1.0
710793,47.0,182.0,97.0,M,8.0,,0.0,,,55.0,1.0,48.0,1.0,,,1.0,1.0,3.0
710793,47.0,2735.0,60.0,M,5.0,,0.0,,,32.0,1.0,27.0,,,2.0,,,
710793,47.0,739.0,83.0,M,3.0,,0.0,,,22.0,2.0,21.0,,,2.0,,,
710793,47.0,178.0,76.0,F,27.0,,0.0,1.0,,28.0,1.0,18.0,2.0,,1.0,3.0,2.0,1.0
710793,47.0,186.0,97.0,F,7.0,1.0,0.0,,,21.0,,21.0,1.0,,,8.0,2.0,
710793,47.0,184.0,97.0,F,10.0,,0.0,,,26.0,1.0,17.0,,,,3.0,1.0,
710793,47.0,30418.0,,G,22.0,,0.0,,,,,,,,,,,
710793,47.0,18742.0,,D,2.0,,0.0,,,,,,,,,,,
710793,47.0,19321.0,,D,14.0,,0.0,,,,,,,,,,,
710793,47.0,19032.0,,M,19.0,,0.0,,,,,,,,,,,
710793,47.0,138793.0,,M,42.0,,0.0,,,,,,,,,,,
710793,47.0,30435.0,21.0,M,21.0,,0.0,,,6.0,1.0,5.0,,,,1.0,1.0,1.0
710793,47.0,863.0,37.0,M,30.0,,0.0,,,24.0,,19.0,1.0,,1.0,1.0,1.0,1.0
710793,47.0,162552.0,,F,44.0,,0.0,,,,,,,,,,,
710793,47.0,244.0,14.0,F,23.0,,0.0,,,2.0,,2.0,,,,,,
710793,41.0,18932.0,97.0,G,44.0,,2.0,,2.0,23.0,,14.0,,,,,,
710793,41.0,171.0,97.0,D,2.0,,0.0,,,48.0,1.0,39.0,1.0,1.0,,1.0,,1.0
710793,41.0,2999.0,97.0,D,35.0,,0.0,,,46.0,,42.0,2.0,,1.0,,,
710793,41.0,47480.0,97.0,D,22.0,,0.0,,,50.0,,43.0,2.0,,5.0,,,1.0
710793,41.0,20600.0,97.0,D,15.0,,0.0,1.0,,47.0,1.0,37.0,1.0,,1.0,3.0,1.0,2.0
710793,41.0,18945.0,97.0,M,17.0,,0.0,,,39.0,2.0,37.0,2.0,,,3.0,3.0,
710793,41.0,2938.0,97.0,M,8.0,,0.0,2.0,,71.0,5.0,62.0,3.0,1.0,2.0,,,1.0
710793,41.0,18949.0,97.0,M,6.0,,0.0,,,67.0,,62.0,2.0,1.0,1.0,,,1.0
710793,41.0,18946.0,97.0,M,24.0,1.0,0.0,,,34.0,3.0,25.0,,,,3.0,3.0,1.0
710793,41.0,138822.0,90.0,F,18.0,1.0,0.0,,,22.0,1.0,14.0,1.0,,,3.0,1.0,
710793,41.0,19524.0,88.0,F,10.0,1.0,0.0,,,9.0,2.0,5.0,,,,,,1.0
710793,41.0,2275.0,,G,13.0,,0.0,,,,,,,,,,,
710793,41.0,18942.0,,D,43.0,,0.0,,,,,,,,,,,
710793,41.0,18940.0,,D,5.0,,0.0,,,,,,,,,,,
710793,41.0,2114.0,,M,19.0,,0.0,,,,,,,,,,,
710793,41.0,18769.0,7.0,F,32.0,,0.0,,,2.0,,1.0,,,,,,
710793,41.0,20557.0,0.0,M,27.0,,0.0,,,,,,,,,,,
710793,41.0,130421.0,,M,20.0,,0.0,,,,,,,,,,,
710793,41.0,18956.0,9.0,F,7.0,,0.0,,,5.0,,2.0,,,,1.0,1.0,
710793,41.0,19484.0,,F,9.0,,0.0,,,,,,,,,,,
710794,40.0,280.0,90.0,G,1.0,,0.0,,1.0,18.0,,17.0,,,,,,
710794,40.0,283.0,90.0,D,66.0,,0.0,,,79.0,4.0,60.0,,,1.0,2.0,2.0,2.0
710794,40.0,286.0,90.0,D,32.0,,0.0,1.0,,101.0,2.0,92.0,2.0,,3.0,1.0,1.0,
710794,40.0,290.0,90.0,D,4.0,,0.0,,,96.0,,84.0,,,1.0,1.0,,
710794,40.0,289.0,90.0,D,26.0,,0.0,,,71.0,2.0,60.0,,,1.0,2.0,2.0,1.0
710794,40.0,507.0,90.0,M,6.0,,0.0,,,76.0,,70.0,4.0,,3.0,4.0,2.0,
710794,40.0,299.0,90.0,M,3.0,,0.0,,,55.0,,43.0,4.0,1.0,7.0,,,1.0
710794,40.0,293.0,59.0,M,17.0,,0.0,,,39.0,1.0,34.0,1.0,,2.0,3.0,2.0,
710794,40.0,2678.0,90.0,F,20.0,2.0,0.0,,,21.0,2.0,12.0,3.0,,1.0,4.0,2.0,
710794,40.0,302.0,60.0,F,9.0,,0.0,,,22.0,,16.0,3.0,,,2.0,,1.0
710794,40.0,2489.0,89.0,F,23.0,,0.0,,,45.0,1.0,41.0,,,,7.0,5.0,1.0
710794,40.0,281.0,,G,62.0,,0.0,,,,,,,,,,,
710794,40.0,1145.0,,D,5.0,,0.0,,,,,,,,,,,
710794,40.0,1600.0,,D,21.0,,0.0,,,,,,,,,,,
710794,40.0,294.0,,M,8.0,,0.0,,,,,,,,,,,
710794,40.0,1101.0,1.0,F,18.0,,0.0,,,2.0,,2.0,,,,1.0,,
710794,40.0,297.0,,M,15.0,,0.0,,,,,,,,,,,
710794,40.0,296.0,,M,7.0,,0.0,,,,,,,,,,,
710794,40.0,19035.0,31.0,M,67.0,,0.0,,,24.0,1.0,19.0,1.0,,1.0,,,2.0
710794,40.0,306.0,30.0,F,11.0,,0.0,,,16.0,1.0,13.0,,,,5.0,2.0,
710794,46.0,2728.0,90.0,G,1.0,,2.0,,9.0,28.0,,16.0,,,,,,
710794,46.0,19760.0,90.0,D,2.0,,0.0,,,33.0,,23.0,3.0,,2.0,,,
710794,46.0,3421.0,90.0,D,18.0,,0.0,,,40.0,,37.0,4.0,3.0,1.0,,,1.0
710794,46.0,18786.0,90.0,D,25.0,,0.0,,,34.0,,27.0,2.0,1.0,4.0,,,1.0
710794,46.0,152969.0,90.0,D,33.0,,0.0,,,39.0,1.0,25.0,3.0,,1.0,1.0,1.0,1.0
710794,46.0,22233.0,60.0,M,42.0,,0.0,,,26.0,,20.0,1.0,,2.0,3.0,1.0,
710794,46.0,148099.0,90.0,M,22.0,,0.0,,,41.0,,31.0,,,,1.0,1.0,
710794,46.0,18777.0,90.0,M,11.0,,0.0,,,29.0,,16.0,3.0,,1.0,1.0,1.0,8.0
710794,46.0,18784.0,90.0,M,10.0,,0.0,,,27.0,1.0,17.0,1.0,,,1.0,1.0,2.0
710794,46.0,18767.0,79.0,M,37.0,,0.0,,,28.0,1.0,23.0,1.0,,,6.0,3.0,2.0
710794,46.0,1098.0,60.0,F,29.0,,0.0,,,8.0,,4.0,,,,1.0,,1.0
710794,46.0,18146.0,,G,12.0,,0.0,,,,,,,,,,,
710794,46.0,18776.0,,D,4.0,,0.0,,,,,,,,,,,
710794,46.0,18771.0,,D,21.0,,0.0,,,,,,,,,,,
710794,46.0,18943.0,,D,23.0,,0.0,,,,,,,,,,,
710794,46.0,18779.0,,M,20.0,,0.0,,,,,,,,,,,
710794,46.0,18778.0,11.0,M,7.0,,0.0,,,3.0,1.0,1.0,,,,,,
710794,46.0,2926.0,30.0,M,8.0,,0.0,,,16.0,,10.0,4.0,,1.0,,,2.0
710794,46.0,2778.0,30.0,F,14.0,,0.0,,,10.0,,7.0,1.0,,,,,
710794,46.0,18906.0,,F,17.0,,0.0,,,,,,,,,,,
710795,50.0,617.0,90.0,G,31.0,,0.0,,2.0,25.0,,14.0,,,,,,
710795,50.0,626.0,90.0,D,5.0,,0.0,,,100.0,,89.0,,,1.0,2.0,2.0,
710795,50.0,567.0,90.0,D,3.0,,0.0,,,81.0,1.0,75.0,,,1.0,,,
710795,50.0,622.0,90.0,D,14.0,,0.0,,,79.0,,76.0,1.0,,,,,
710795,50.0,855.0,90.0,D,27.0,,0.0,,,73.0,,58.0,4.0,,3.0,5.0,4.0,1.0
710795,50.0,629.0,90.0,M,17.0,1.0,0.0,,,70.0,3.0,59.0,1.0,,1.0,2.0,,
710795,50.0,44.0,90.0,M,16.0,,0.0,,,93.0,1.0,86.0,1.0,1.0,,2.0,,2.0
710795,50.0,636.0,90.0,M,20.0,,0.0,,,45.0,,42.0,,1.0,1.0,,,
710795,50.0,635.0,67.0,F,26.0,1.0,0.0,,,33.0,,30.0,,,,3.0,,
710795,50.0,631.0,71.0,F,47.0,,0.0,,,28.0,3.0,23.0,,,,,,
710795,50.0,645.0,90.0,F,7.0,,0.0,,,43.0,2.0,36.0,,,1.0,4.0,3.0,
710795,50.0,50828.0,,G,13.0,,0.0,,,,,,,,,,,
710795,50.0,627.0,,D,2.0,,0.0,,,,,,,,,,,
710795,50.0,641.0,,D,11.0,,0.0,,,,,,,,,,,
710795,50.0,18861.0,,D,6.0,,0.0,,,,,,,,,,,
710795,50.0,19187.0,23.0,M,10.0,,0.0,,,21.0,,21.0,,,,,,
710795,50.0,640.0,,M,25.0,,0.0,,,,,,,,,,,
710795,50.0,158697.0,,M,87.0,,0.0,,,,,,,,,,,
710795,50.0,633.0,19.0,M,8.0,,0.0,,,15.0,,15.0,,,,,,
710795,50.0,161948.0,,F,48.0,,0.0,,,,,,,,,,,
710795,55.0,19465.0,90.0,G,1.0,,2.0,,5.0,41.0,,14.0,,,,,,
710795,55.0,1119.0,90.0,D,20.0,,0.0,,,16.0,,9.0,1.0,,,,,1.0
710795,55.0,19124.0,90.0,D,18.0,,0.0,,,21.0,,18.0,,1.0,2.0,,,
710795,55.0,19789.0,90.0,D,5.0,,0.0,,,19.0,,10.0,1.0,,2.0,,,
710795,55.0,15745.0,90.0,M,30.0,,0.0,,,9.0,1.0,4.0,2.0,1.0,1.0,3.0,,4.0
710795,55.0,15799.0,70.0,M,15.0,,0.0,,,12.0,,9.0,1.0,,,,,1.0
710795,55.0,30407.0,90.0,M,6.0,,0.0,,,24.0,1.0,18.0,2.0,,3.0,2.0,1.0,
710795,55.0,47438.0,90.0,M,8.0,,0.0,,,22.0,,12.0,4.0,,,,,1.0
710795,55.0,19346.0,90.0,M,3.0,,0.0,,,13.0,,8.0,1.0,,1.0,1.0,,1.0
710795,55.0,19352.0,62.0,F,7.0,,0.0,,,16.0,1.0,7.0,,,1.0,1.0,1.0,
710795,55.0,2699.0,62.0,F,14.0,,0.0,,,18.0,1.0,14.0,,,,,,1.0
710795,55.0,2727.0,,G,49.0,,0.0,,,,,,,,,,,
710795,55.0,47016.0,,G,40.0,,0.0,,,,,,,,,,,
710795,55.0,276263.0,,D,36.0,,0.0,,,,,,,,,,,
710795,55.0,19345.0,,D,29.0,,0.0,,,,,,,,,,,
710795,55.0,20649.0,20.0,M,11.0,,0.0,,,2.0,,1.0,,,,,,
710795,55.0,19362.0,28.0,M,10.0,,0.0,,,10.0,,8.0,,,1.0,,,
710795,55.0,20110.0,,M,26.0,,0.0,,,,,,,,,,,
710795,55.0,20589.0,28.0,M,19.0,,0.0,,,5.0,,4.0,,,,1.0,1.0,
710796,55.0,19465.0,90.0,G,1.0,,0.0,,3.0,37.0,,20.0,,,,,,
710796,55.0,1119.0,90.0,D,20.0,,0.0,,,37.0,,22.0,3.0,,2.0,,,1.0
710796,55.0,19124.0,90.0,D,18.0,,0.0,,,33.0,,21.0,1.0,,2.0,,,1.0
710796,55.0,19789.0,90.0,D,5.0,,0.0,,,47.0,,32.0,4.0,,,1.0,1.0,
710796,55.0,19352.0,86.0,M,7.0,,0.0,,,33.0,1.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0
710796,55.0,47438.0,90.0,M,8.0,,0.0,,,43.0,2.0,32.0,6.0,,1.0,6.0,4.0,7.0
710796,55.0,30407.0,90.0,M,6.0,,0.0,,,48.0,,39.0,10.0,,3.0,1.0,1.0,1.0
710796,55.0,25073.0,61.0,M,27.0,,0.0,,,17.0,,14.0,,,1.0,,,1.0
710796,55.0,19346.0,90.0,M,3.0,,0.0,,,33.0,1.0,26.0,3.0,,1.0,,,
710796,55.0,20589.0,90.0,F,19.0,,0.0,,,24.0,3.0,16.0,,,,2.0,2.0,
710796,55.0,20649.0,82.0,F,11.0,,0.0,,,10.0,,6.0,,,,,,3.0
710796,55.0,47016.0,,G,40.0,,0.0,,,,,,,,,,,
710796,55.0,2727.0,,G,49.0,,0.0,,,,,,,,,,,
710796,55.0,276263.0,,D,36.0,,0.0,,,,,,,,,,,
710796,55.0,19345.0,,D,29.0,,0.0,,,,,,,,,,,
710796,55.0,15745.0,,D,30.0,,0.0,,,,,,,,,,,
710796,55.0,15799.0,,M,15.0,,0.0,,,,,,,,,,,
710796,55.0,2699.0,8.0,F,14.0,,0.0,,,2.0,,2.0,,,,1.0,1.0,
710796,55.0,19362.0,29.0,M,10.0,,0.0,,,11.0,,6.0,1.0,,,1.0,1.0,
710796,55.0,20110.0,9.0,M,26.0,,0.0,,,2.0,,2.0,,,,,,
710796,52.0,18835.0,90.0,G,13.0,,0.0,,2.0,18.0,,15.0,,,,,,
710796,52.0,18847.0,90.0,D,2.0,,0.0,,,74.0,1.0,53.0,1.0,,2.0,2.0,2.0,
710796,52.0,2729.0,90.0,D,16.0,,0.0,,,78.0,1.0,66.0,,1.0,1.0,1.0,1.0,
710796,52.0,67971.0,90.0,D,6.0,,0.0,,,54.0,,44.0,,,,1.0,1.0,
710796,52.0,182201.0,90.0,D,3.0,,0.0,,,48.0,,29.0,2.0,,1.0,4.0,3.0,1.0
710796,52.0,67972.0,90.0,M,23.0,,0.0,,,35.0,1.0,30.0,,,2.0,1.0,1.0,
710796,52.0,18806.0,66.0,M,12.0,,0.0,,,46.0,,39.0,1.0,1.0,,1.0,1.0,2.0
710796,52.0,18843.0,90.0,M,15.0,,0.0,,,49.0,,33.0,2.0,,,2.0,1.0,3.0
710796,52.0,3428.0,77.0,F,9.0,,0.0,,,30.0,,28.0,2.0,,,1.0,1.0,
710796,52.0,1135.0,72.0,F,22.0,,0.0,,,20.0,2.0,14.0,3.0,,,5.0,,1.0
710796,52.0,3247.0,90.0,F,11.0,,0.0,,,26.0,1.0,19.0,5.0,,,10.0,4.0,
710796,52.0,2930.0,,G,1.0,,0.0,,,,,,,,,,,
710796,52.0,18844.0,,D,5.0,,0.0,,,,,,,,,,,
710796,52.0,18862.0,,D,17.0,,0.0,,,,,,,,,,,
710796,52.0,18849.0,24.0,M,18.0,,0.0,,,18.0,,13.0,1.0,,,,,2.0
710796,52.0,19586.0,,M,10.0,,0.0,,,,,,,,,,,
710796,52.0,18852.0,,M,4.0,,0.0,,,,,,,,,,,
710796,52.0,19617.0,13.0,M,7.0,,0.0,,,6.0,,5.0,,,,,,
710796,52.0,2928.0,,F,20.0,,0.0,,,,,,,,,,,
710796,52.0,25927.0,18.0,F,14.0,,0.0,,,2.0,,2.0,,,,2.0,,2.0
710797,44.0,18911.0,90.0,G,1.0,,1.0,,3.0,31.0,,11.0,,,,,,
710797,44.0,19331.0,90.0,D,14.0,,0.0,,,30.0,1.0,23.0,,1.0,3.0,,,1.0
710797,44.0,2936.0,90.0,D,5.0,,0.0,,,34.0,,19.0,2.0,,3.0,,,
710797,44.0,18917.0,90.0,D,6.0,,0.0,,,32.0,1.0,24.0,1.0,,3.0,1.0,1.0,2.0
710797,44.0,21383.0,90.0,D,23.0,,0.0,,,31.0,,19.0,2.0,1.0,4.0,,,1.0
710797,44.0,18925.0,90.0,M,17.0,,0.0,,,14.0,2.0,13.0,1.0,,,3.0,2.0,1.0
710797,44.0,18926.0,90.0,M,18.0,,0.0,,,34.0,,26.0,1.0,,,1.0,1.0,2.0
710797,44.0,19268.0,90.0,M,8.0,,0.0,,,31.0,,25.0,2.0,,3.0,3.0,3.0,3.0
710797,44.0,665.0,90.0,M,20.0,,0.0,,,16.0,1.0,9.0,2.0,,2.0,2.0,2.0,
710797,44.0,19169.0,62.0,F,19.0,,0.0,,,15.0,1.0,10.0,1.0,,,,,2.0
710797,44.0,25416.0,75.0,F,9.0,,0.0,,,25.0,2.0,11.0,1.0,,1.0,1.0,1.0,
710797,44.0,18836.0,,G,13.0,,0.0,,,,,,,,,,,
710797,44.0,18916.0,,D,2.0,,0.0,,,,,,,,,,,
710797,44.0,18915.0,,D,28.0,,0.0,,,,,,,,,,,
710797,44.0,19495.0,,D,22.0,,0.0,,,,,,,,,,,
710797,44.0,18912.0,,D,26.0,,0.0,,,,,,,,,,,
710797,44.0,18922.0,,M,4.0,,0.0,,,,,,,,,,,
710797,44.0,18977.0,,M,16.0,,0.0,,,,,,,,,,,
710797,44.0,18929.0,28.0,M,11.0,,0.0,,,7.0,,5.0,1.0,,,2.0,2.0,
710797,44.0,18927.0,15.0,F,10.0,,0.0,,,3.0,,3.0,,,,,,
710797,40.0,280.0,90.0,G,1.0,,0.0,,5.0,42.0,,39.0,,,,,,
710797,40.0,283.0,90.0,D,66.0,,0.0,,,72.0,2.0,49.0,,,1.0,,,
710797,40.0,286.0,90.0,D,32.0,,0.0,,,76.0,,65.0,2.0,,1.0,,,
710797,40.0,290.0,90.0,D,4.0,,0.0,,,73.0,,65.0,,,1.0,,,
710797,40.0,289.0,90.0,D,26.0,,0.0,,,77.0,2.0,70.0,,,,1.0,1.0,2.0
710797,40.0,292.0,59.0,M,14.0,,0.0,,,36.0,,18.0,1.0,,1.0,2.0,1.0,1.0
710797,40.0,299.0,90.0,M,3.0,1.0,0.0,,,59.0,,49.0,,,,2.0,2.0,2.0
710797,40.0,294.0,89.0,M,8.0,,0.0,,,71.0,,64.0,5.0,,,1.0,1.0,1.0
710797,40.0,306.0,90.0,F,11.0,,0.0,,,28.0,1.0,20.0,1.0,,1.0,2.0,1.0,1.0
710797,40.0,302.0,90.0,F,9.0,,0.0,,,44.0,,37.0,2.0,,1.0,3.0,2.0,1.0
710797,40.0,304.0,67.0,F,10.0,,0.0,,,21.0,2.0,16.0,,,,3.0,3.0,1.0
710797,40.0,281.0,,G,62.0,,0.0,,,,,,,,,,,
710797,40.0,1145.0,,D,5.0,,0.0,,,,,,,,,,,
710797,40.0,1600.0,,D,21.0,,0.0,,,,,,,,,,,
710797,40.0,2489.0,,F,23.0,,0.0,,,,,,,,,,,
710797,40.0,507.0,31.0,M,6.0,,0.0,,,34.0,,28.0,,,,1.0,1.0,3.0
710797,40.0,297.0,,M,15.0,,0.0,,,,,,,,,,,
710797,40.0,296.0,1.0,M,7.0,,0.0,,,,,,,,,,,
710797,40.0,2678.0,23.0,F,20.0,,0.0,,,10.0,1.0,10.0,,,,3.0,,
710797,40.0,19035.0,,M,67.0,,0.0,,,,,,,,,,,
710798,49.0,2986.0,96.0,G,16.0,,4.0,,,32.0,,20.0,,,,,,
710798,49.0,19545.0,96.0,D,24.0,,0.0,,,74.0,,69.0,2.0,,,1.0,1.0,
710798,49.0,2282.0,45.0,D,4.0,,0.0,,,32.0,,27.0,1.0,,,,,
710798,49.0,22166.0,96.0,D,31.0,,0.0,,,125.0,,111.0,6.0,,,,,2.0
